item_id,description,imageURLHighRes
0975277324,"[CLS] October 2, 1900 - it's 28 years to the day that noted London eccentric, Phileas Fogg accepted and then won a bet that he could travel Around the World in 80 Days. Now, at the dawn of the century, some old friends have gathered to celebrate Fogg's impetuous and lucrative gamble - and to propose a new wager of their own. The stakes: $1 million in a winner-takes-all competition. The objective: to see the most cities in North America - in just 7 days. Ticket to Ride is a cross-country train adventure game. Players collect train cards that enable them to claim railway routes connecting cities throughout North America. The longer the routes, the more points they earn. Additional points come to those who can fulfill their Destination Tickets by connecting two distant cities, and to the player who builds the longest continuous railway. For 2 to 5 players ages 8 and older. Playing time: 30-60 minutes. Comes with: 1 Board map of North American train routes, 240 Colored Train Cars, 110 Train Car cards, 30 Destination Tickets, 5 Wooden Scoring Markers, 1 Days of Wonder Online access number, and a Rules booklet. [SEP]",https://images-na.ssl-images-amazon.com/images/I/61NiQvdQHQL.jpg
B00030EU4E,"[CLS] A 1/144 model of the GM from the original Mobile Suit Gundam. Comes with Beam Spray Gun, beam saber, and shield. [SEP]",https://images-na.ssl-images-amazon.com/images/I/41Uth4epwdL.jpg
B004BPN9A8,"[CLS] Darice's plastic insects are great for playtime, or add to terrariums, shadow boxes and more. Each package contains colorful insects measuring 2 Inch each. Not recommended for children under the age of 6 years. 16 pieces per package. [SEP]",https://images-na.ssl-images-amazon.com/images/I/51mIS21uK3L.jpg
B000MUQB42,"[CLS] ALEX Toys Little Hands My Sticker Art means no glue and no mess! Little ones can create 4 colorful pictures with hundreds of stickers in 4 fun themes: pizza, cookies, city and garden. This set comes with 4 plastic frames to display your art. The perfect way to introduce art to the very young! Includes 4 pictures, 240 stickers and 4 plastic frames to display your art. Recommended for children 2 years of age and older. [SEP]",https://images-na.ssl-images-amazon.com/images/I/61BiqffAnaL.jpg
B0009F4YR6,[CLS] <!--[if gte mso 9]><xml> <w:WordDocument> <w:View>Normal</w:View> <w:Zoom>0</w:Zoom> <w:TrackMoves /> <w:TrackFormatting /> <w:PunctuationKerning /> <w:ValidateAgainstSchemas /> <w:SaveIfXMLInvalid>false</w:SaveIfXMLInvalid> <w:IgnoreMixedContent>false</w:IgnoreMixedContent> <w:AlwaysShowPlaceholderText>false</w:AlwaysShowPlaceholderText> <w:DoNotPromoteQF /> <w:LidThemeOther>EN-US</w:LidThemeOther> <w:LidThemeAsian>X-NONE</w:LidThemeAsian> <w:LidThemeComplexScript>X-NONE</w:LidThemeComplexScript> <w:Compatibility> <w:BreakWrappedTables /> <w:SnapToGridInCell /> <w:WrapTextWithPunct /> <w:UseAsianBreakRules /> <w:DontGrowAutofit /> <w:SplitPgBreakAndParaMark /> <w:EnableOpenTypeKerning /> <w:DontFlipMirrorIndents /> <w:OverrideTableStyleHps /> </w:Compatibility> <w:BrowserLevel>MicrosoftInternetExplorer4</w:BrowserLevel> <m:mathPr> <m:mathFont m:val=Cambria Math /> <m:brkBin m:val=before /> <m:brkBinSub m:val=&#45;- /> <m:smallFrac m:val=off /> <m:dispDef /> <m:lMargin m:val=0 /> <m:rMargin m:val=0 /> <m:defJc m:val=centerGroup /> <m:wrapIndent m:val=1440 /> <m:intLim m:val=subSup /> <m:naryLim m:val=undOvr /> </m:mathPr></w:WordDocument> </xml><![endif]--> [SEP],https://images-na.ssl-images-amazon.com/images/I/51AJFNYQ9XL.jpg
B000GYWYEU,[CLS] Safari Ltd Coral Reef TOOB Set [SEP],https://images-na.ssl-images-amazon.com/images/I/41A6LPuEPkL.jpg
B000EULZDM,"[CLS] The Cardinal Mexican Train Domino Game with Aluminum Case can provide hours of fun for the whole family. The Mexican Train Domino Game is a timeless classic that has entertained kids and adults for generations. This set includes the starter piece, double 12 color dominos, nine (9) markers and a score pad. An 8-inch by 8-inch aluminum case stores game pieces when not in use. An instruction booklet with rules for a variety of games is included with the set. Recommended for ages 8 years and up. [SEP]",https://images-na.ssl-images-amazon.com/images/I/81UAaOI%2BnUL.jpg
B002KCNVCK,"[CLS] Now you can build Buzz Lightyear's arch-nemesis, the Evil Emperor Zurg! With his powerful sphere-shooting cannon and rotating waist, this poseable galactic overlord is more than ready to battle Buzz and his little green alien friend the next time they meet. Includes alien mini figure! Powerful sphere-shooting cannon! Emperor Zurg features a rotating waist! Measures 9'' (23cm) tall! 7 Years + [SEP]",https://images-na.ssl-images-amazon.com/images/I/41Hr2OBDaAL.jpg
B003MQ23YA,[CLS] This matte black blaster lights up in color and sound with a press of the trigger. Measures 101/2 long. Requires three AA batteries [SEP],https://images-na.ssl-images-amazon.com/images/I/5148DB5S-qL.jpg
B00004U5UF,[CLS] Insect Lore Live Butterfly Pavilion [SEP],https://images-na.ssl-images-amazon.com/images/I/619YLyYlkqL.jpg
B000O7KR0W,"[CLS] Learn the ins and outs of shapes while lacing around the edges of these brightly colored wooden pieces. Its fun to trace around the shapes to create exciting designs, too. This set includes five sturdy, double-sided lacing panels, plus five color-coordinated laces! Develop eye-hand coordination and attention skills with this great activity. [SEP]",https://images-na.ssl-images-amazon.com/images/I/51fE45rxG1L.jpg
B001HHUKE6,[CLS] G6 [SEP],https://images-na.ssl-images-amazon.com/images/I/51A9ttF44KL.jpg
B0026WDKMK,[CLS] Item is in stock and ready to ship. [SEP],https://images-na.ssl-images-amazon.com/images/I/51ciU3O5pBL.jpg
B000GAXO8O,"[CLS] Flashy by design. Build student confidence and skills using fun-filled flash cards. This pack, complete with activities, introduces 50 vertebrate animals. Cards are color-coded by classification: mammals, birds, fish, reptiles, and amphibians. Watch students enjoy learning and build skills on their own or with friends ... at school, home, or on the go! Durable, no-see-through cards with quick-sorting, rounded corners. 56 two-sided cards, 3 1/8 x 5 1/4. [SEP]",https://images-na.ssl-images-amazon.com/images/I/513RXWpo1iL.jpg
B0010AK3MO,[CLS] Spice-up pretend cooking with our 35 pc. set including service for 4 and lots of cookware. Largest pot is 7 W. x 5-1/4 H. Durable plastic. Ages 3 yrs. +. [SEP],https://images-na.ssl-images-amazon.com/images/I/51IOZWUkN%2BL.jpg
B000UQ7OD0,[CLS] Get a great set of these Opaque Blue With White Polyhedral 7 Die Set and you will be ready to play Dungeons and Dragons. Get a great matching dnd dice set in your favorite design at great prices . The Opaque Blue With White Polyhedral 7 Die Set are a perfect d&d dice set. Whether you are a new player or have been playing for years we have all the great Dungeon and Dragons dice that you need to get your game together. [SEP],https://images-na.ssl-images-amazon.com/images/I/41s6nj4KrxL.jpg
B0026K8P5Y,"[CLS] 2 Different Pokeno Sets Comes with playing cards Fun for all ages! The thrill of poker, and the anticipation of Bingo Voted World's Greatest Game in 2006! [SEP]",https://images-na.ssl-images-amazon.com/images/I/41qPYfUdkzL.jpg
B000YXJEFK,[CLS] Make room in your heart for the 11'' Cabbage Patch Kids Drink N Wet Newborn! This newborn actually drinks and wets! Feed your Drink N Wet Newborn by adding water to the bottle included and care for your Kid when a new diaper is needed. With an all vinyl body you can feed and change newborn's diaper over and over again for endless fun! [SEP],https://images-na.ssl-images-amazon.com/images/I/41BRu2Nfp9L.jpg
B00008URUN,"[CLS] The expansion offers all fans of   Carcassonne   new challenges: The Cathedral triples the value of a city, and the Inn doubles the value of a road - but only when they are completed.  Players may use the new large follower to double their chances of controlling a city, road, or field.   Also included is all necessary material to allow a sixth player to join in the fun.  Finally, there are 6 point tiles to make scoring easier when players score more than 50 pointsAges 8 and Up - 2 to 6 Players [SEP]",https://images-na.ssl-images-amazon.com/images/I/51iK9ZtMHJL.jpg
B0014VUVXK,[CLS] Awesome buildings and comfortable homes go up with the help of Tiny 'n Tuff's Construction Transporter. There isn't a heavy load that this mighty Construction Transporter cannot carry. Construction Transporter is a great way to practice fine motor skill and stimulate your child's imagination. Create your very own classic vehicle by mixing and matching entire Tiny 'N Tuff collection. Ideal for children 1 and up. [SEP],https://images-na.ssl-images-amazon.com/images/I/41cFRD4kTXL.jpg
B002RAQ4QA,"[CLS] In the wild, the flamingo's pink color comes from pigment found in the algae and insects that comprise its diet. While they famously prefer to stand on one leg, this behavior is not fully understood by scientists. This figurine is part of the Wings of the World Collection, which features some of the most vivid colors and intricate details of any Safari models. Like all Safari Ltd products, the Safari Ltd Wings of the World Flamingo has been individually hand painted, features quality construction from safe, phthalate and lead-free materials, and includes an educational hangtag in 5 languages. You can admire it on a shelf, use it in the classroom, or simply enjoy playing with it. Measures 1.8L x 1.2W x 1.9H. Recommended for ages 3 and up. [SEP]",https://images-na.ssl-images-amazon.com/images/I/41H4ZUVGW5L.jpg
B003TTPUJK,"[CLS] 64 PCS OF THE MOST AMAZING CONNECTING &amp; CONSTRUCTION TOY SET INCL. 60 PCS OF PIPES AND 4 WHEELS AND MUSIC PARTS THAT CONNECT TO ANY PART, COMES IN A STERILITE BUCKET FOR EASY STORAGE. LEAD TESTED AND SAFE FOR AGES 3 &amp; UP FOR EASY AND ADVANCED BUILDER [SEP]",https://images-na.ssl-images-amazon.com/images/I/41pibGOfnzL.jpg
B002Y4ZL22,"[CLS] Time to snuggle! This Lots to Cuddle Soft Baby Doy is as soft and sweet as it gets, complete with an adorable expression, blue outfit and cap, and plastic toy bottle. Movable plastic arms, legs, and head make doll feel realistic for both imaginative play or quiet time. Perfect for children ages 2 and older. Some color and clothing styles of doll may vary. Includes:1 Outfitted Baby Doll1 Toy Bottle [SEP]",https://images-na.ssl-images-amazon.com/images/I/41R6pMUIzpL.jpg
B000P1GQVG,"[CLS] First made popular in Japan, Yomegas Kendama is a hand- held game that is easy for beginning players but offers endless trick possibilities for those who want to advance their skills. Great for hand-eye coordination and skill building. The object of the game is to catch the ball on the cupped surfaces (sara) and on the cup on the handle (ken). For advanced play, challenge yourself with mastering catching the ball on the bluntly pointed tip (kensaki). Unlike wood versions, Yomegas plastic Kendama is extremely durable and dent resistant. The perfect fidget toy for boys and girls alike. [SEP]",https://images-na.ssl-images-amazon.com/images/I/41ZIQFTKsWL.jpg
